blue_line_key,downstream_route_measure,upstream_route_measure,watershed_group_code,species_code,spawning,rearing,reviewer_name,review_date,source,notes
360878868,0,2152,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878960,0,489,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878960,0,489,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360879469,0,1227,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360879469,0,1227,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882453,0,2632,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882453,0,2632,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883564,0,2371,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883564,0,2327,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884314,0,513,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884314,0,513,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360214421,0,844,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360214424,0,973,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360214459,0,1900,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360220195,0,1846,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360226141,0,497,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360226141,0,497,KLIN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360861331,0,5148,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360864088,0,6915,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360864088,0,6915,KLIN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882624,471,2851,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886896,0,25485,KLIN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886896,0,7910,KLIN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360249143,0,831,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360542742,0,719,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360593956,0,511,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360598912,0,499,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360598912,0,3245,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360617867,0,304,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360682254,0,975,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360682254,0,241,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360709426,0,932,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360728048,0,967,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360728048,0,967,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360797552,0,167,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360798244,0,4403,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360798244,0,5409,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360801412,0,1210,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360815139,0,1623,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360824687,0,979,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360840387,0,2902,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360840387,0,2902,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360843922,0,2737,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360853355,0,3397,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360859968,0,7718,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360859968,0,7718,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360860389,0,10972,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360860389,0,13143,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360861041,0,4450,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360861041,0,6996,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360862520,0,3058,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360863525,0,2320,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360863525,0,2392,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360864065,0,305,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360864372,0,970,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865124,0,1829,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865124,0,1829,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865741,0,3294,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865741,0,7842,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865996,0,1314,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360867846,0,1436,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360867846,0,1436,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360868424,0,1509,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360869773,0,12995,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360869773,0,12995,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870027,0,3045,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870092,0,1286,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870092,0,1286,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870790,0,1132,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870790,0,2581,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872925,0,1396,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872925,0,1396,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873437,0,1736,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873756,0,258,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873756,0,5169,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360874718,2537,50007,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360874718,2537,50961,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360874884,0,805,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360874884,0,832,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360877383,0,5473,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878694,0,1002,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878694,0,1002,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882620,0,1008,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882620,0,1008,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882846,0,5360,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882846,0,3830,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884016,0,15031,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884016,0,8057,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884349,0,742,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884349,0,3297,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884532,0,14198,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884532,0,7820,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884587,0,9919,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360884587,0,10043,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360885068,1148,10050,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360885068,1148,20684,KNIG,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360885346,0,3471,KNIG,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356320180,0,2087,LCHR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356360467,0,32,LCHR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363411,90818,91452,LCHR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356166976,0,1137,LFRA,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356307931,68,392,LFRA,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356352191,5612,6310,LFRA,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356356440,18156,24790,LFRA,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
355997448,0,396,LILL,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359224,1060,62210,LILL,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356360441,0,28502,LILL,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356361451,664,4699,LILL,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363343,72,44645,LNIC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363387,0,1414,LNTH,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363833,100291,119491,LNTH,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364485,149,575,LSAL,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364114,516215,536676,MFRA,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
355994819,1839,2230,NARC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356354559,0,2341,NARC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356362738,0,2531,NARC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363534,0,3228,NARC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354100198,0,891,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145325,88,494,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146762,0,687,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149859,0,209,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150419,0,2855,NEVI,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150419,0,12423,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150850,566,882,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151623,915,989,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152336,0,2050,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153895,0,110,NEVI,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153895,0,3664,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154451,0,18335,NEVI,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154451,0,24349,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154459,0,1091,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154594,0,4015,NEVI,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154594,0,1910,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155209,0,685,NEVI,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155209,0,8359,NEVI,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136945,0,711,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147712,0,481,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147712,0,481,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148041,0,724,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148041,0,1168,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151507,0,1371,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151507,0,5520,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151604,0,2236,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153672,0,3983,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154735,0,11550,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154735,0,22872,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154936,0,10491,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154936,0,10284,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155053,0,2759,NIMP,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155053,0,2759,NIMP,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354104781,0,1271,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354116688,0,699,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354124326,0,438,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354128296,0,102,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134885,0,2211,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354143638,0,5456,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354143953,0,5202,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146985,0,4775,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147346,0,3309,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148393,0,3373,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148505,0,4138,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148505,0,2699,PARK,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148805,0,1851,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149879,0,602,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151505,0,1952,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151767,0,2059,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151767,0,2059,PARK,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152785,0,5235,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152785,0,1224,PARK,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153419,0,3073,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153615,0,14701,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153615,0,1412,PARK,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154386,0,5247,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154742,0,9799,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154742,0,4387,PARK,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154742,12450,12486,PARK,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356363937,2764,14872,QUES,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364423,436,2098,QUES,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356331833,93,18248,SAJR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354095772,0,849,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134790,0,597,SALM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147075,0,2499,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147075,0,2499,SALM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148345,0,7024,SALM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152994,0,8552,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152994,0,29048,SALM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153694,0,844,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153869,0,4232,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154681,0,1710,SALM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154681,0,2128,SALM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354127620,0,797,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354139414,0,1500,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354140046,0,6872,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146384,0,2271,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147035,0,1239,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148070,0,1318,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148774,0,1983,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149308,0,3463,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150091,0,1176,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151091,0,3851,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151454,0,9046,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151652,0,1780,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152152,0,1042,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152726,0,4527,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153070,653,9696,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153865,0,2580,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153927,0,4691,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154033,0,501,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154385,0,2005,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154702,0,21888,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154702,0,8152,SANJ,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154782,0,499,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154864,0,2801,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154871,0,361,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155007,0,42188,SANJ,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356355483,0,4334,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356355483,27267,30097,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356356544,207,214,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356360610,0,12298,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363618,0,33852,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364387,0,1094,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364426,40,67,SETN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
360217003,0,845,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360224890,0,106,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360224890,0,106,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360238505,0,1640,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360258972,0,357,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360595242,0,832,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360739993,0,3105,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360756377,0,2603,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360757157,0,412,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360759359,0,850,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360778671,0,1764,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360790413,0,984,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360818671,0,1390,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360821338,0,253,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360822197,0,855,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360829753,0,11035,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360837631,0,494,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360840957,0,1024,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360848664,0,9693,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360854424,0,886,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360856113,0,2148,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360861422,0,3145,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360861422,0,17741,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360862885,0,3960,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360862885,0,3960,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360866489,0,553,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360866489,0,553,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360866611,0,3025,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360866611,0,3025,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873765,0,2176,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873765,0,9874,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360876160,0,1212,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360876617,0,1627,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360876694,0,3064,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360877523,0,1220,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878507,0,22007,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878507,0,22845,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878663,0,1516,SEYM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360882835,0,2186,SEYM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360219822,0,288,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360219823,0,200,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360220288,0,693,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360220291,0,3934,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360223938,0,388,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360548981,0,1498,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360620892,0,103,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360659544,0,308,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360662680,0,2508,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360677973,0,1072,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360679993,0,607,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360707488,0,330,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360707488,0,330,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360728050,0,803,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360732767,0,300,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360732767,0,300,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360770733,0,729,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360774073,0,3455,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360784269,0,814,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360805553,0,546,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360836484,0,2099,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360836484,0,2099,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360854359,0,4097,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360854359,0,4107,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360860175,0,4958,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360860918,0,3977,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360860918,0,3525,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872270,0,148,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872356,0,6908,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872356,0,16840,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360875983,0,1042,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360875983,0,1042,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360880849,0,401,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883394,0,512,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883394,0,512,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883887,0,6288,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883887,0,3909,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886339,0,8849,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886339,0,8849,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886594,0,69741,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886594,1713,69741,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360887002,0,11822,SQAM,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360887002,0,11822,SQAM,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
356358812,0,2785,STHM,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356361760,49262,59958,STHM,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364140,493,4101,STHM,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356362759,0,244,TABR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354131420,0,426,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354132724,0,1211,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134368,0,3080,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136771,0,1322,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354139584,0,632,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354140529,0,1941,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141433,0,1331,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354144429,0,3129,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354144429,0,2332,TAHS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145294,0,491,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149108,0,378,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149315,0,3894,TAHS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
